ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu,edu_cat,imaginary_screensize,eyesight_z
56256,post,AR,56,male,associates or some college,16,558,488,168.5056786,73.70833333333333,white,105.31617807887685,0,yes,14,college,1330,-0.029595368310489475
13847,post,AR,31,male,high school,9,219,160,39.75525605,74.66666666666667,white,90.24743945120954,-6.331058735649876,yes,10,hs,1342,-1.9369035528438507
36070,post,AR,54,female,masters degree or equivalent,18,611,463,228.47884311666667,80.08333333333333,white,108.3885546641786,2.9181959098016677,yes,17,postcollege,1316,0.9209728949182702
20948,post,AR,22,female,bachelors degree,15,164,163,27.221046233333333,73.83333333333333,white,93.21971245113882,9.176780520618308,yes,16,college,1305,0.20456933513741343
1694,post,AR,59,female,high school,11,2265,1758,556.2863132833334,93.83333333333333,white,93.21971245113882,-2.972272999929274,yes,12,hs,1324,-0.4063884590984448
56161,post,AR,33,female,masters degree or equivalent,26,376,296,98.58239633333334,71.04166666666667,white,123.17127353035382,12.030297221935356,yes,16,postcollege,1317,1.1983228062003752
35427,post,AR,44,female,masters degree or equivalent,12,245,233,53.9904784,69.91666666666667,other,99.27980911701225,-6.060096665873431,yes,17,postcollege,1326,-1.6595548868805596
15298,post,AR,55,unspecified,masters degree or equivalent,16,629,491,188.75598485,69.875,unspecified,108.3885546641786,-3.072376585301754,unspecified,NA,postcollege,1332,1.4529323304364412
25510,post,AR,29,female,bachelors degree,21,1045,651,228.31757096666666,266.9166666666667,white,108.3885546641786,11.946992719059324,yes,18,college,1310,0.37333794297429973
35697,post,AR,37,male,masters degree or equivalent,28,1037,599,590.6347770666667,69.83333333333333,asian,135.20157075228917,5.515872548661179,yes,18,postcollege,1313,2.2073353314980917
64359,post,AR,58,female,bachelors degree,6,986,340,298.80186306666667,94,unspecified,77.24992505278499,-3.6202550094480728,unspecified,NA,college,1314,-1.599615369586359
37521,post,AR,54,female,phd,17,1020,366,389.9771261666667,77,unspecified,108.3885546641786,0,unspecified,NA,postcollege,1322,0.7714155672466854
57333,post,AR,59,female,associates or some college,21,104,103,20.7074502,70.125,unspecified,120.33554738323792,0,unspecified,NA,college,1313,0.3036283480235351
41723,post,AR,19,unspecified,unspecified,17,517,389,154.81098341666666,70.45833333333333,unspecified,96.35662119210265,12.031933472075949,unspecified,NA,unspecified,1296,0.38839270810004667
41151,post,AR,45,female,bachelors degree,9,179,124,48.1667786,71.5,hispanic,87.04122872468464,-3.1248480091249746,no,13,college,1326,-0.32682527567648084
64818,post,AR,50,female,masters degree or equivalent,7,209,159,44.939423,113.125,unspecified,93.21971245113882,-15.96978739835383,unspecified,NA,postcollege,1338,-0.8765149835560898
49364,post,AR,28,male,bachelors degree,15,207,198,50.92053103333333,101.875,white,96.35662119210265,6.039871779654476,yes,16,college,1316,0.290804348258964
45985,post,AR,54,female,associates or some college,20,28,28,6.651409166666666,69.95833333333333,white,111.30675057398027,5.987552951750885,yes,13,college,1302,1.1937184909462528
16633,post,AR,55,female,masters degree or equivalent,17,421,322,80.72811546666667,91.08333333333333,unspecified,111.30675057398027,-2.9181959098016677,unspecified,NA,postcollege,1303,-0.7221879213382733
32886,post,AR,52,female,associates or some college,18,259,255,57.53603995,69.75,white,93.21971245113882,18.08703812284145,yes,15,college,1325,0.883443382835888
29438,post,AR,52,male,bachelors degree,18,507,446,144.16330858333333,70.5,white,105.31617807887685,5.990572495103422,yes,16,college,1299,-0.3020792377457217
60433,post,AR,22,male,bachelors degree,12,394,202,61.021376583333335,117.83333333333333,asian,96.35662119210265,-3.1369087409638325,no,16,college,1328,-0.9480126209150023
34359,post,AR,50,male,associates or some college,22,143,139,26.16238045,70.875,white,108.3885546641786,14.782718866175216,yes,14,college,1308,1.271914837220637
2669,post,AR,53,female,associates or some college,13,223,205,51.47761775,92.54166666666667,unspecified,99.27980911701225,-2.9231879249095982,yes,14,college,1325,-0.4337679967628086
3271,post,AR,46,female,masters degree or equivalent,25,2911,1738,808.3448889,110.20833333333333,unspecified,126.13779899619367,6.101905020049017,yes,18,postcollege,1323,1.7527788475454529
12796,post,AR,28,male,associates or some college,22,181,166,28.933658783333335,150.83333333333334,native_american,123.17127353035382,0,yes,15,college,1311,1.0084482885706267
8505,post,AR,15,male,unspecified,18,352,342,112.82607156666667,150.83333333333334,white,108.3885546641786,2.9181959098016677,yes,9,unspecified,1304,-0.0024004841049418734
69124,post,AR,47,female,high school,8,278,272,52.0170369,91.70833333333333,unspecified,70.13496580221123,10.39671006246472,unspecified,NA,hs,1342,-0.8426737725853262
21486,post,AR,29,male,bachelors degree,15,40,39,8.946236266666666,112.79166666666667,white,111.30675057398027,-8.91025760222314,yes,17,college,1316,-0.3210675541335091
41363,post,AR,52,female,bachelors degree,16,663,430,384.76114466666667,70.25,other,83.91638071555967,21.399797363317177,yes,16,college,1298,-0.5510523858520038
34313,post,AR,56,unspecified,unspecified,15,413,381,154.88787258333335,70,unspecified,96.35662119210265,6.039871779654476,unspecified,NA,unspecified,1312,0.1665876038963155
1501,post,AR,31,male,bachelors degree,18,2232,1540,800.3118357833333,225.25,white,105.31617807887685,5.990572495103422,yes,16,college,1323,0.04904749209546051
67596,post,AR,52,female,some high school,17,477,442,133.03440851666667,89.95833333333333,unspecified,99.27980911701225,9.10874554716635,unspecified,NA,hs,1332,-0.5499645030429945
20,post,AR,36,male,masters degree or equivalent,19,754,635,207.98285106666665,111.45833333333333,white,117.29430352573115,-2.9174799891233647,yes,20,postcollege,1324,-0.4594477386343066
14730,post,AR,30,male,bachelors degree,11,5672,4332,1068.1796174333333,189.125,white,102.39649297175713,-12.149053520547582,yes,16,college,1324,-0.9575400048133493
33638,post,AR,54,female,bachelors degree,15,225,218,49.63215015,70.375,white,99.27980911701225,3.1166838547448776,yes,16,college,1319,1.8179507781866164
47920,post,AR,40,female,unspecified,20,861,302,209.36001311666666,72.66666666666667,unspecified,108.3885546641786,8.905748861552553,unspecified,NA,unspecified,1324,1.5493619631119577
11905,post,AR,53,female,high school,17,360,360,71.54503198333333,99.95833333333333,unspecified,93.21971245113882,15.168842213039781,unspecified,NA,hs,1333,-0.4324058291833972
57089,post,AR,43,male,high school,16,159,148,44.83386683333333,71.83333333333333,white,93.21971245113882,12.096465627738027,yes,12,hs,1327,0.2730475811864694
60669,post,AR,57,male,bachelors degree,17,162,157,31.551553,70.75,white,90.24743945120954,18.141115212969055,yes,17,college,1329,0.39472029304625167
36110,post,AR,54,female,masters degree or equivalent,21,59,59,11.295999083333333,71.66666666666667,white,105.31617807887685,15.019369304361078,yes,18,postcollege,1323,0.835053166023191
33225,post,AR,58,female,masters degree or equivalent,18,239,207,61.136607033333334,96.5,white,117.29430352573115,-5.987552951750885,yes,18,postcollege,1298,-0.6665786134631407
33556,post,AR,42,male,masters degree or equivalent,17,332,281,52.7914505,124.83333333333333,unspecified,114.37682353660779,-5.988268872429188,yes,20,postcollege,1292,-0.7148311088590102
52064,post,AR,19,male,associates or some college,13,163,139,41.81673528333333,70.375,white,99.27980911701225,-2.9231879249095982,yes,14,college,1302,-0.571879896235445
39697,post,AR,50,female,masters degree or equivalent,15,648,254,207.47095476666667,84.20833333333333,white,87.04122872468464,15.355264247072483,yes,18,postcollege,1317,0.0893693203829079
42127,post,AR,34,unspecified,unspecified,15,6,6,0.721709,180.25,other,93.21971245113882,9.176780520618308,yes,14,unspecified,1307,-0.34110841884824433
21668,post,AR,45,male,high school,19,815,472,304.7379308833333,69.79166666666667,white,108.3885546641786,5.988268872429188,yes,12,hs,1313,1.2663268734558064
43111,post,AR,53,female,associates or some college,16,366,158,131.92325773333334,176.125,white,96.35662119210265,8.959556886774195,yes,12,college,1330,-0.46372748398237595
44043,post,AR,50,female,associates or some college,14,192,176,45.263600016666665,72.95833333333333,white,99.27980911701225,0,yes,12,college,1312,0.8326914516590528
43406,post,AR,50,female,bachelors degree,15,561,512,231.48467680000002,70.70833333333333,white,93.21971245113882,9.176780520618308,yes,16,college,1315,0.6854726112869743
23984,post,AR,54,female,bachelors degree,26,342,334,79.08371721666667,70.41666666666667,white,132.23970401624268,2.9618667360464883,yes,16,college,1290,1.502261529528173
52819,post,AR,26,female,masters degree or equivalent,15,62,60,11.67754115,157.75,white,105.31617807887685,-2.9196851071197187,yes,16,postcollege,1315,-0.08796790984384051
20858,post,AR,52,female,phd,19,255,227,60.69010805,79.45833333333333,white,111.30675057398027,3.0700729626275205,yes,20,postcollege,1294,1.71066431467017
11393,post,AR,43,male,masters degree or equivalent,23,614,532,234.08271948333334,157.20833333333334,white,114.37682353660779,11.760975459585879,yes,20,postcollege,1313,1.2509877568284975
48209,post,AR,47,female,high school,23,719,435,232.54957173333335,72,white,120.33554738323792,5.802251612955743,yes,12,hs,1291,1.4250514773924001
35923,post,AR,16,female,high school,11,230,228,55.915511300000006,72.16666666666667,white,99.27980911701225,-9.032369665802705,yes,10,hs,1311,-0.8883179319304526
45226,post,AR,59,female,associates or some college,15,212,209,43.78624445,71.95833333333333,white,90.24743945120954,12.149053520547582,yes,14,college,1328,-0.15465857396904087
15128,post,AR,39,female,masters degree or equivalent,16,886,542,298.76009611666666,70,white,99.27980911701225,6.036368961864596,yes,19,postcollege,1326,-0.4839584821137302
18505,post,AR,28,male,unspecified,12,384,282,60.68515228333334,69.83333333333333,hispanic,102.39649297175713,-9.176780520618308,no,20,unspecified,1336,-0.9336543977174275
56421,post,AR,54,male,bachelors degree,19,258,253,50.91573868333334,70.79166666666667,white,114.37682353660779,0,yes,16,college,1295,1.2311463994954766
18605,post,AR,21,female,unspecified,11,1141,1016,163.29730986666667,69.29166666666667,white,65.86309335852766,24.38434609268188,yes,16,unspecified,1301,-0.8630910843924642
43031,post,AR,54,female,associates or some college,12,1555,542,608.7782627666667,69.66666666666667,unspecified,90.24743945120954,2.972272999929274,unspecified,NA,college,1313,-0.8054172101842608
25209,post,AR,38,female,masters degree or equivalent,6,91,53,25.775567733333332,93.16666666666667,asian,77.24992505278499,-3.6202550094480728,no,19,postcollege,1333,-1.312360519840361
3034,post,AR,29,male,masters degree or equivalent,11,142,128,28.994538733333332,78.79166666666667,asian,80.53167586467595,9.715763586533598,yes,18,postcollege,1329,-1.2173955380388972
7604,post,AR,29,female,high school,12,612,212,208.51221233333334,77.08333333333333,white,102.39649297175713,-9.176780520618308,yes,12,hs,1333,-0.8585113800549679
57858,post,AR,58,female,bachelors degree,7,209,207,42.70098766666667,70.08333333333333,hispanic,90.24743945120954,-12.997514398424556,yes,17,college,1319,-2.5191463744700315
40034,post,AR,37,male,bachelors degree,22,1057,542,412.6285251333333,72.16666666666667,unspecified,105.31617807887685,17.85509545147697,yes,NA,college,1308,0.5872449629352702
15598,post,AR,39,female,some high school,17,220,64,33.78699451666667,151.54166666666666,white,96.35662119210265,12.031933472075949,yes,12,hs,1302,-0.22663196125532728
27885,post,AR,20,unspecified,unspecified,37,1664,469,611.8579085833334,70.20833333333333,white,153.9472720308991,10.572966229058636,yes,14,unspecified,1282,3.4454608656184535
5281,post,AR,53,female,high school,13,1030,1008,249.39708395,69.125,white,83.91638071555967,12.440240476542982,yes,12,hs,1311,0.22842451635419359
55484,post,AR,28,female,bachelors degree,19,418,350,108.01241058333333,70.625,white,102.39649297175713,11.98033056485066,yes,16,college,1297,-0.11564810378612246
30592,post,AR,58,male,masters degree or equivalent,11,146,146,29.608881416666666,333.8333333333333,white,93.21971245113882,-2.972272999929274,no,20,postcollege,1335,-1.4980694363705334
47529,post,AR,34,female,associates or some college,5,813,469,206.09646665,70.375,white,93.21971245113882,-23.08474664892759,yes,12,college,1323,-1.5721254396355964
6796,post,AR,51,female,phd,17,2118,585,687.61932985,72.16666666666667,white,93.21971245113882,15.168842213039781,yes,20,postcollege,1331,-1.2449194604769724
32555,post,AR,53,female,masters degree or equivalent,19,680,575,280.5921374833333,71.66666666666667,white,83.91638071555967,30.46044282104812,yes,19,postcollege,1323,0.6843782089249612
52092,post,AR,50,female,masters degree or equivalent,13,1043,685,177.54763336666667,143.91666666666666,white,108.3885546641786,-12.031933472075949,yes,16,postcollege,1320,0.24464825144253222
32332,post,AR,58,female,bachelors degree,12,362,345,97.56537595,69.91666666666667,white,87.04122872468464,6.178483726454175,yes,17,college,1331,-0.27042896556741
8937,post,AR,31,male,masters degree or equivalent,16,751,648,237.27659175,70,white,99.27980911701225,6.036368961864596,yes,20,postcollege,1330,-0.23102106691389548
22570,post,AR,21,female,associates or some college,20,527,423,164.56114303333334,120.75,white,96.35662119210265,20.9376823336285,yes,14,college,1308,0.8316203224485578
13645,post,AR,26,male,associates or some college,14,181,160,43.01424375,74,white,99.27980911701225,0,yes,12,college,1332,-1.1362784604779477
33991,post,AR,43,unspecified,unspecified,21,60,60,11.1651565,114.625,white,117.29430352573115,3.041243857506771,no,20,unspecified,1298,0.6724693908733946
38978,post,AR,52,female,associates or some college,16,175,168,39.1041796,70.125,white,99.27980911701225,6.036368961864596,yes,13,college,1318,1.35545325689777
59486,post,AR,57,female,masters degree or equivalent,24,1024,515,400.7595711,69.66666666666667,unspecified,120.33554738323792,8.804347381500207,unspecified,NA,postcollege,1297,2.143253454430321
66896,post,AR,22,female,unspecified,12,636,377,238.56773113333333,101.16666666666667,unspecified,77.24992505278499,15.96978739835383,unspecified,NA,unspecified,1335,-0.8668822996690233
20833,post,AR,53,female,masters degree or equivalent,20,347,277,107.05339830000001,69.125,white,108.3885546641786,8.905748861552553,yes,20,postcollege,1310,-0.052245228428517775
20699,post,AR,42,female,associates or some college,16,299,256,86.01180843333333,69.79166666666667,white,105.31617807887685,0,yes,13,college,1334,-0.12902736463919662
45626,post,AR,50,female,masters degree or equivalent,17,56,56,10.369324166666667,76.125,white,105.31617807887685,3.072376585301754,yes,16,postcollege,1310,0.7839548584059244
24664,post,AR,46,female,associates or some college,17,408,359,89.90133686666667,70.125,white,105.31617807887685,3.072376585301754,yes,13,college,1324,1.2362587148698174
46932,post,AR,59,female,associates or some college,11,28,28,5.001478,163.08333333333334,white,96.35662119210265,-6.109181740893106,yes,14,college,1335,-1.121545437138614
4585,post,AR,56,female,masters degree or equivalent,19,656,312,136.30473323333334,70.54166666666667,white,99.27980911701225,15.097014419595538,no,16,postcollege,1317,0.6348231536638926
63205,post,AR,51,female,bachelors degree,15,1612,549,715.3442119333333,91.79166666666667,unspecified,105.31617807887685,-2.9196851071197187,unspecified,NA,college,1302,-1.55263885942988
67666,post,AR,30,female,masters degree or equivalent,13,194,191,38.434563000000004,91.04166666666667,unspecified,99.27980911701225,-2.9231879249095982,unspecified,NA,postcollege,1304,-0.09607449964809336
19617,post,AR,47,male,masters degree or equivalent,13,75,71,15.639890966666668,213.875,white,99.27980911701225,-2.9231879249095982,yes,19,postcollege,1332,-0.13778601639465346
63197,post,AR,42,female,bachelors degree,16,506,199,126.97223031666667,152.125,other,102.39649297175713,2.9196851071197187,yes,16,college,1300,0.8934250081970166
39141,post,AR,25,female,bachelors degree,20,37,34,9.323461583333334,76.625,white,108.3885546641786,8.905748861552553,yes,16,college,1317,1.16578925607847
8424,post,AR,22,male,associates or some college,15,8,8,1.1665495833333335,132.25,white,105.31617807887685,-2.9196851071197187,yes,15,college,1301,-0.27206326292838184
49523,post,AR,52,female,masters degree or equivalent,10,21,21,6.208459949999999,144.54166666666666,unspecified,93.21971245113882,-6.178483726454175,unspecified,NA,postcollege,1328,-1.041631116613484
1540,post,AR,52,female,masters degree or equivalent,24,6118,4686,1774.80546125,71.16666666666667,unspecified,129.13989476473813,0,unspecified,NA,postcollege,1315,1.7372240649599304
17218,post,AR,54,male,bachelors degree,7,632,597,136.85722385,90.29166666666667,unspecified,80.53167586467595,-3.2817508118909586,unspecified,NA,college,1331,-0.89878206478999
3420,post,AR,24,female,bachelors degree,15,313,201,69.64398536666667,91.91666666666667,unspecified,93.21971245113882,9.176780520618308,unspecified,NA,college,1308,-0.3290636830567893
45833,post,AR,55,male,associates or some college,12,237,218,48.4059144,76.20833333333333,white,77.24992505278499,15.96978739835383,yes,14,college,1336,-0.7067795281863231
40502,post,AR,44,female,masters degree or equivalent,21,208,189,50.750695900000004,72.70833333333333,asian,102.39649297175713,17.939054411480797,yes,20,postcollege,1312,1.4570464806858299
33006,post,AR,25,male,associates or some college,15,343,303,126.2857218,89.41666666666667,white,96.35662119210265,6.039871779654476,yes,14,college,1331,0.4785755382031292
59221,post,AR,31,female,high school,11,162,162,34.006821800000004,83.04166666666667,white,83.91638071555967,6.331058735649876,yes,12,hs,1315,-0.7974386611831557
22163,post,AR,26,male,bachelors degree,13,92,92,17.19402095,146.79166666666666,white,93.21971245113882,3.1369087409638325,yes,10,college,1314,-1.105082616512611
45091,post,AR,46,male,associates or some college,25,894,445,374.74963498333335,71.5,white,114.37682353660779,17.862880479634896,yes,13,college,1311,2.1048323202430503
23950,post,AR,46,male,masters degree or equivalent,26,487,395,221.42009181666668,123.58333333333333,unspecified,114.37682353660779,20.824747215681384,unspecified,NA,postcollege,1294,1.7531234582245954
17679,post,AR,58,female,associates or some college,14,100,100,19.777289583333335,70.125,white,90.24743945120954,9.032369665802705,yes,16,college,1332,-0.3738829765682644
8386,post,AR,33,female,associates or some college,19,853,536,322.87202205,70.08333333333333,white,105.31617807887685,9.060645457730942,yes,14,college,1302,-0.12975348940145806
25030,post,AR,46,female,high school,11,336,282,95.00429918333333,97.20833333333333,white,90.24743945120954,0,yes,12,hs,1313,-1.673194887753127
38532,post,AR,39,female,associates or some college,25,559,278,159.91792973333335,69.875,white,126.13779899619367,6.101905020049017,yes,14,college,1296,1.3394474958569313
33676,post,AR,54,male,masters degree or equivalent,18,508,355,150.54183816666668,70.08333333333333,white,96.35662119210265,14.950129381877616,yes,20,postcollege,1322,0.8873317272518129
11026,post,AR,46,male,bachelors degree,19,2740,1285,1467.0319263000001,90.625,unspecified,114.37682353660779,0,unspecified,NA,college,1300,-0.7001685552383514
21747,post,AR,58,female,associates or some college,14,163,163,30.390392900000002,151.75,white,102.39649297175713,-3.1166838547448776,yes,14,college,1325,-1.450593590823467
61347,post,AR,51,female,bachelors degree,18,125,116,26.81469475,70,white,105.31617807887685,5.990572495103422,no,16,college,1330,0.853917463671179
12842,post,AR,54,female,associates or some college,13,216,203,32.87747708333333,72.33333333333333,white,87.04122872468464,9.315392467418008,yes,10,college,1311,-1.2304392732281624
50236,post,AR,43,male,bachelors degree,21,455,277,165.60570395000002,74.75,white,114.37682353660779,5.958723846630136,yes,18,college,1295,1.1037943690822118
65851,post,AR,53,female,high school,14,119,83,24.19088335,97.95833333333333,unspecified,87.04122872468464,12.238580392327606,unspecified,NA,hs,1314,0.10514765537207743
26649,post,AR,38,male,associates or some college,6,353,312,105.55022745,80.29166666666667,white,83.91638071555967,-10.286710672222753,yes,15,college,1309,-1.6299075829111127
48390,post,AR,49,male,associates or some college,12,144,136,29.087132333333333,70.04166666666667,native_american,99.27980911701225,-6.060096665873431,yes,15,college,1302,-0.49666919408521837
22712,post,AR,28,female,associates or some college,14,116,110,30.226261183333335,71,white,80.53167586467595,18.748133252336302,yes,12,college,1302,-0.35395296698932815
9773,post,AR,45,female,masters degree or equivalent,19,99,79,40.62518798333333,69.79166666666667,black,93.21971245113882,21.15711108546897,yes,19,postcollege,1329,0.9743856157450178
13089,post,AR,33,male,bachelors degree,17,691,397,223.95601758333336,70,white,105.31617807887685,3.072376585301754,yes,16,college,1329,-0.7059936358386893
6820,post,AR,54,female,high school,17,1664,1034,562.44666185,69.79166666666667,white,102.39649297175713,5.992061692421473,yes,11,hs,1315,0.4116065553167803
8382,post,AR,27,female,high school,25,195,170,55.45485863333333,69.79166666666667,white,135.20157075228917,-2.9618667360464883,yes,16,hs,1311,1.3360484695171249
